Year,ECD3_bp,temp_anomaly
-410327,412351.0,0.49
-410557,412581.0,0.43
-410789,412813.0,0.08
-411027,413051.0,0.66
-411248,413272.0,0.48
-411482,413506.0,0.23
-411719,413743.0,0.68
-411952,413976.0,0.57
-412189,414213.0,-0.08
-412442,414466.0,0.26
-412689,414713.0,0.43
-412932,414956.0,0.17
-413182,415206.0,0.12
-413434,415458.0,0.61
-413676,415700.0,0.31
-413925,415949.0,0.31
-414175,416199.0,0.1
-414430,416454.0,0.63
-414674,416698.0,0.33
-414924,416948.0,0.67
-415168,417192.0,0.83
-415408,417432.0,0.38
-415658,417682.0,0.32
-415910,417934.0,0.61
-416156,418180.0,0.08
-416414,418438.0,0.01
-416674,418698.0,-0.28
-416939,418963.0,-0.32
-417183,419207.0,-0.24
-417448,419472.0,-0.35
-417716,419740.0,-0.09
-417979,420003.0,-0.62
-418253,420277.0,-0.48
-418524,420548.0,-0.29
-418791,420815.0,-0.59
-419063,421087.0,-0.75
-419340,421364.0,-1.37
-419632,421656.0,-1.43
-419921,421945.0,-1.72
-420221,422245.0,-1.87
-420525,422549.0,-1.55
-420818,422842.0,-1.51
-421106,423130.0,-2.21
-421409,423433.0,-2.59
-421719,423743.0,-2.1
-422013,424037.0,-2.34
-422313,424337.0,-1.29
-422586,424610.0,-0.24
-422834,424858.0,0.09
-423077,425101.0,-0.29
-423327,425351.0,-0.99
-423587,425611.0,-1.9
-423863,425887.0,-1.85
-424140,426164.0,-2.13
-424440,426464.0,-2.67
-424765,426789.0,-2.29
-425070,427094.0,-2.93
-425393,427417.0,-3.95
-425734,427758.0,-4.7
-426115,428139.0,-4.63
-426494,428518.0,-5.83
-426918,428942.0,-6.05
-427309,429333.0,-6.61
-427768,429792.0,-6.79
-428237,430261.0,-7.58
-428743,430767.0,-8.1
-429276,431300.0,-8.19
-429817,431841.0,-8.19
-430376,432400.0,-8.19
-430920,432944.0,-8.39
-431475,433499.0,-8.12
-432019,434043.0,-8.58
-432522,434546.0,-8.17
-433073,435097.0,-8.49
-433642,435666.0,-8.03
-434191,436215.0,-8.91
-434776,436800.0,-9.63
-435317,437341.0,-9.25
-435877,437901.0,-9.6
-436473,438497.0,-8.8
-437089,439113.0,-9.19
-437675,439699.0,-9.15
-438256,440280.0,-9.04
-438848,440872.0,-9.07
-439438,441462.0,-8.73
-440004,442028.0,-8.33
-440585,442609.0,-8.42
-441170,443194.0,-7.91
-441732,443756.0,-7.15
-442266,444290.0,-7.77
-442835,444859.0,-7.45
-443392,445416.0,-7.45
-443950,445974.0,-7.65
-444521,446545.0,-7.48
-445084,447108.0,-6.15
-445586,447610.0,-6.32
-446097,448121.0,-6.56
-446623,448647.0,-7.58
-447201,449225.0,-7.28
-447769,449793.0,-7.26
-448338,450362.0,-7.65
-448931,450955.0,-7.92
-449542,451566.0,-6.7
-450092,452116.0,-7.07
-450663,452687.0,-7.89
-451279,453303.0,-7.24
-451866,453890.0,-6.34
-452450,454474.0,-6.81
-453019,455043.0,-7.01
-453600,455624.0,-7.39
-454206,456230.0,-8.21
-454863,456887.0,-8.92
-455569,457593.0,-8.7
-456266,458290.0,-8.83
-456992,459016.0,-8.8
-457702,459726.0,-8.47
-458394,460418.0,-8.34
-459081,461105.0,-8.24
-459763,461787.0,-7.45
-460400,462424.0,-7.15
-461020,463044.0,-7.63
-461670,463694.0,-7.65
-462307,464331.0,-8.08
-463001,465025.0,-8.44
-463707,465731.0,-8.5
-464417,466441.0,-8.17
-465108,467132.0,-8.03
-465790,467814.0,-8.64
-466511,468535.0,-7.58
-467165,469189.0,-6.47
-467756,469780.0,-7.26
-468387,470411.0,-6.3
-468966,470990.0,-5.18
-469485,471509.0,-4.83
-469984,472008.0,-4.0
-470442,472466.0,-4.62
-470930,472954.0,-5.5
-471459,473483.0,-6.17
-472020,474044.0,-7.01
-472626,474650.0,-6.89
-473210,475234.0,-5.75
-473746,475770.0,-5.09
-474250,476274.0,-4.61
-474729,476753.0,-4.19
-475188,477212.0,-3.95
-475636,477660.0,-4.64
-476112,478136.0,-5.19
-476612,478636.0,-5.98
-477149,479173.0,-5.73
-477673,479697.0,-5.15
-478169,480193.0,-4.95
-478655,480679.0,-4.76
-479131,481155.0,-4.94
-479621,481645.0,-4.53
-480085,482109.0,-4.34
-480539,482563.0,-3.97
-480978,483002.0,-4.15
-481421,483445.0,-3.74
-481848,483872.0,-3.76
-482275,484299.0,-3.36
-482685,484709.0,-3.54
-483101,485125.0,-3.44
-483512,485536.0,-3.39
-483920,485944.0,-3.42
-484329,486353.0,-3.22
-484729,486753.0,-2.76
-485112,487136.0,-2.75
-485494,487518.0,-2.56
-485867,487891.0,-2.4
-486235,488259.0,-2.57
-486605,488629.0,-1.36
-486939,488963.0,-2.51
-487306,489330.0,-2.39
-487670,489694.0,-2.25
-488028,490052.0,-2.31
-488388,490412.0,-2.44
-488751,490775.0,-2.81
-489126,491150.0,-3.03
-489506,491530.0,-3.25
-489895,491919.0,-3.25
-490284,492308.0,-3.42
-490678,492702.0,-3.42
-491072,493096.0,-3.5
-491466,493490.0,-3.23
-491852,493876.0,-3.93
-492258,494282.0,-3.75
-492650,494674.0,-3.78
-493051,495075.0,-3.78
-493451,495475.0,-3.79
-493850,495874.0,-3.58
-494240,496264.0,-3.74
-494634,496658.0,-3.78
-495028,497052.0,-3.97
-495426,497450.0,-3.66
-495812,497836.0,-3.97
-496207,498231.0,-3.83
-496595,498619.0,-3.93
-496984,499008.0,-3.77
-497366,499390.0,-3.72
-497744,499768.0,-4.3
-498140,500164.0,-4.25
-498532,500556.0,-4.31
-498925,500949.0,-4.41
-499319,501343.0,-4.45
-499713,501737.0,-4.81
-500117,502141.0,-4.16
-500496,502520.0,-4.43
-500882,502906.0,-4.45
-501267,503291.0,-4.37
-501646,503670.0,-4.21
-502018,504042.0,-4.46
-502396,504420.0,-4.0
-502758,504782.0,-4.4
-503130,505154.0,-5.04
-503524,505548.0,-5.32
-503925,505949.0,-5.21
-504321,506345.0,-4.91
-504704,506728.0,-4.7
-505077,507101.0,-4.63
-505446,507470.0,-4.52
-505808,507832.0,-4.55
-506170,508194.0,-4.9
-506543,508567.0,-6.0
-506952,508976.0,-5.94
-507358,509382.0,-5.73
-507754,509778.0,-5.78
-508150,510174.0,-5.55
-508537,510561.0,-5.67
-508926,510950.0,-5.76
-509317,511341.0,-5.83
-509708,511732.0,-5.86
-510099,512123.0,-5.63
-510482,512506.0,-5.53
-510859,512883.0,-5.49
-511235,513259.0,-5.62
-511613,513637.0,-5.38
-511983,514007.0,-4.77
-512332,514356.0,-4.84
-512683,514707.0,-5.0
-513039,515063.0,-4.98
-513393,515417.0,-4.46
-513731,515755.0,-4.08
-514056,516080.0,-4.01
-514379,516403.0,-4.48
-514716,516740.0,-4.31
-515048,517072.0,-4.28
-515379,517403.0,-3.51
-515687,517711.0,-4.01
-516010,518034.0,-3.46
-516317,518341.0,-3.59
-516628,518652.0,-3.47
-516935,518959.0,-3.45
-517243,519267.0,-3.23
-517545,519569.0,-3.48
-517854,519878.0,-3.41
-518161,520185.0,-3.75
-518466,520490.0,-3.45
-518776,520800.0,-3.12
-519077,521101.0,-3.94
-519403,521427.0,-3.4
-519714,521738.0,-3.47
-520028,522052.0,-3.4
-520340,522364.0,-3.58
-520660,522684.0,-4.84
-521019,523043.0,-4.55
-521371,523395.0,-4.61
-521725,523749.0,-4.3
-522072,524096.0,-4.51
-522425,524449.0,-4.29
-522778,524802.0,-4.84
-523149,525173.0,-4.35
-523502,525526.0,-4.64
-523858,525882.0,-4.93
-524234,526258.0,-4.86
-524609,526633.0,-4.82
-524985,527009.0,-4.42
-525349,527373.0,-4.9
-525733,527757.0,-4.58
-526106,528130.0,-4.31
-526472,528496.0,-4.14
-526833,528857.0,-4.44
-527207,529231.0,-4.5
-527584,529608.0,-5.18
-527989,530013.0,-5.43
-528407,530431.0,-6.07
-528854,530878.0,-6.75
-529334,531358.0,-7.33
-529845,531869.0,-7.12
-530352,532376.0,-7.71
-530891,532915.0,-7.48
-531425,533449.0,-7.71
-531976,534000.0,-7.24
-532509,534533.0,-7.2
-533044,535068.0,-6.64
-533558,535582.0,-6.99
-534094,536118.0,-6.76
-534625,536649.0,-6.82
-535163,537187.0,-6.76
-535702,537726.0,-6.47
-536244,538268.0,-7.53
-536834,538858.0,-7.77
-537441,539465.0,-7.56
-538041,540065.0,-7.46
-538639,540663.0,-7.55
-539238,541262.0,-7.43
-539838,541862.0,-7.28
-540431,542455.0,-7.1
-541014,543038.0,-7.24
-541604,543628.0,-7.35
-542199,544223.0,-7.64
-542808,544832.0,-8.13
-543417,545441.0,-8.12
-544035,546059.0,-8.14
-544654,546678.0,-7.91
-545252,547276.0,-7.17
-545796,547820.0,-6.82
-546330,548354.0,-7.17
-546868,548892.0,-7.2
-547398,549422.0,-6.81
-547905,549929.0,-6.14
-548372,550396.0,-5.35
-548811,550835.0,-5.58
-549258,551282.0,-6.28
-549723,551747.0,-6.48
-550179,552203.0,-6.94
-550657,552681.0,-6.29
-551097,553121.0,-6.23
-551531,553555.0,-5.42
-551924,553948.0,-5.07
-552300,554324.0,-4.68
-552654,554678.0,-4.52
-552998,555022.0,-4.04
-553315,555339.0,-3.35
-553613,555637.0,-3.09
-553894,555918.0,-3.25
-554176,556200.0,-4.67
-554461,556485.0,-4.21
-554769,556793.0,-4.41
-555063,557087.0,-5.07
-555358,557382.0,-4.95
-555666,557690.0,-5.38
-555961,557985.0,-5.49
-556264,558288.0,-5.66
-556564,558588.0,-6.15
-556873,558897.0,-6.86
-557183,559207.0,-6.77
-557511,559535.0,-6.48
-557828,559852.0,-5.75
-558127,560151.0,-5.48
-558402,560426.0,-5.43
-558675,560699.0,-5.21
-558940,560964.0,-5.0
-559199,561223.0,-4.65
-559454,561478.0,-4.49
-559699,561723.0,-4.64
-559939,561963.0,-4.07
-560180,562204.0,-4.0
-560407,562431.0,-3.7
-560632,562656.0,-3.66
-560849,562873.0,-3.4
-561065,563089.0,-3.33
-561275,563299.0,-3.06
-561483,563507.0,-3.22
-561686,563710.0,-2.81
-561891,563915.0,-2.87
-562089,564113.0,-2.59
-562288,564312.0,-2.49
-562482,564506.0,-2.21
-562677,564701.0,-2.58
-562865,564889.0,-2.05
-563044,565068.0,-2.07
-563229,565253.0,-2.21
-563415,565439.0,-2.27
-563604,565628.0,-2.08
-563795,565819.0,-1.63
-563983,566007.0,-1.82
-564164,566188.0,-1.84
-564348,566372.0,-1.89
-564534,566558.0,-1.8
-564721,566745.0,-2.02
-564907,566931.0,-1.44
-565097,567121.0,-1.87
-565281,567305.0,-1.42
-565470,567494.0,-1.22
-565652,567676.0,-1.68
-565831,567855.0,-1.93
-566019,568043.0,-1.44
-566211,568235.0,-1.54
-566396,568420.0,-1.38
-566582,568606.0,-1.59
-566766,568790.0,-1.51
-566955,568979.0,-1.77
-567143,569167.0,-1.49
-567335,569359.0,-1.09
-567524,569548.0,-1.47
-567706,569730.0,-1.42
-567895,569919.0,-1.64
-568084,570108.0,-1.48
-568278,570302.0,-1.5
-568469,570493.0,-1.61
-568662,570686.0,-1.48
-568857,570881.0,-1.42
-569051,571075.0,-1.49
-569244,571268.0,-1.45
-569440,571464.0,-1.38
-569635,571659.0,-1.44
-569830,571854.0,-1.69
-570027,572051.0,-1.51
-570228,572252.0,-1.79
-570428,572452.0,-1.86
-570633,572657.0,-1.43
-570840,572864.0,-1.53
-571041,573065.0,-1.32
-571243,573267.0,-2.15
-571442,573466.0,-1.63
-571658,573682.0,-1.35
-571864,573888.0,-1.29
-572066,574090.0,-1.76
-572267,574291.0,-1.31
-572478,574502.0,-1.41
-572681,574705.0,-1.23
-572887,574911.0,-1.22
-573090,575114.0,-1.37
-573294,575318.0,-0.99
-573502,575526.0,-1.14
-573704,575728.0,-1.42
-573911,575935.0,-1.62
-574126,576150.0,-1.73
-574347,576371.0,-1.73
-574573,576597.0,-2.11
-574799,576823.0,-1.95
-575031,577055.0,-1.83
-575264,577288.0,-1.87
-575497,577521.0,-2.27
-575734,577758.0,-1.95
-575982,578006.0,-1.83
-576216,578240.0,-1.71
-576452,578476.0,-1.36
-576695,578719.0,-0.92
-576933,578957.0,-1.08
-577164,579188.0,-1.1
-577402,579426.0,-1.06
-577642,579666.0,-1.16
-577886,579910.0,-1.07
-578134,580158.0,-1.46
-578385,580409.0,-2.31
-578648,580672.0,-3.04
-578928,580952.0,-2.81
-579243,581267.0,-3.45
-579557,581581.0,-4.1
-579896,581920.0,-4.23
-580263,582287.0,-4.81
-580642,582666.0,-5.72
-581049,583073.0,-6.31
-581499,583523.0,-7.03
-581978,584002.0,-6.89
-582496,584520.0,-5.9
-583034,585058.0,-5.75
-583535,585559.0,-6.1
-584040,586064.0,-5.49
-584571,586595.0,-6.52
-585084,587108.0,-6.73
-585670,587694.0,-6.11
-586255,588279.0,-5.18
-586828,588852.0,-4.62
-587364,589388.0,-4.05
-587880,589904.0,-3.48
-588387,590411.0,-3.47
-588866,590890.0,-4.99
-589351,591375.0,-5.92
-589912,591936.0,-5.68
-590524,592548.0,-5.3
-591133,593157.0,-5.09
-591716,593740.0,-4.63
-592306,594330.0,-4.32
-592871,594895.0,-3.89
-593451,595475.0,-4.42
-594009,596033.0,-5.44
-594596,596620.0,-6.31
-595240,597264.0,-6.7
-595942,597966.0,-6.42
-596717,598741.0,-5.54
-597450,599474.0,-5.35
-598146,600170.0,-4.99
-598841,600865.0,-5.18
-599537,601561.0,-4.23
-600174,602198.0,-4.33
-600838,602862.0,-4.19
-601524,603548.0,-4.22
-602200,604224.0,-3.92
-602884,604908.0,-3.51
-603557,605581.0,-3.47
-604211,606235.0,-3.21
-604869,606893.0,-2.94
-605524,607548.0,-2.35
-606129,608153.0,-2.01
-606724,608748.0,-1.74
-607319,609343.0,-1.37
-607904,609928.0,-1.09
-608475,610499.0,-1.26
-609035,611059.0,-1.47
-609591,611615.0,-1.43
-610180,612204.0,-1.46
-610767,612791.0,-1.04
-611360,613384.0,-1.35
-611928,613952.0,-1.04
-612516,614540.0,-1.3
-613110,615134.0,-0.97
-613722,615746.0,-1.28
-614323,616347.0,-1.46
-614945,616969.0,-1.94
-615583,617607.0,-2.28
-616255,618279.0,-1.79
-616954,618978.0,-2.29
-617626,619650.0,-2.38
-618328,620352.0,-1.96
-619000,621024.0,-1.95
-619694,621718.0,-2.59
-620392,622416.0,-2.52
-621104,623128.0,-2.84
-621846,623870.0,-2.63
-622612,624636.0,-2.69
-623366,625390.0,-2.2
-624123,626147.0,-3.19
-624850,626874.0,-4.42
-625647,627671.0,-5.54
-626540,628564.0,-7.17
-627536,629560.0,-8.37
-628695,630719.0,-8.72
-630014,632038.0,-8.8
-631362,633386.0,-8.24
-632726,634750.0,-8.9
-634006,636030.0,-8.92
-635360,637384.0,-8.39
-636714,638738.0,-8.68
-637998,640022.0,-8.84
-639312,641336.0,-8.86
-640639,642663.0,-8.21
-641957,643981.0,-7.73
-643169,645193.0,-7.68
-644272,646296.0,-7.71
-645378,647402.0,-7.82
-646481,648505.0,-7.46
-647572,649596.0,-7.07
-648606,650630.0,-7.47
-649603,651627.0,-7.29
-650639,652663.0,-7.72
-651638,653662.0,-7.92
-652657,654681.0,-7.58
-653661,655685.0,-6.87
-654600,656624.0,-6.71
-655470,657494.0,-7.38
-656305,658329.0,-7.52
-657143,659167.0,-8.36
-658020,660044.0,-8.02
-658915,660939.0,-8.64
-659793,661817.0,-8.3
-660703,662727.0,-8.0
-661563,663587.0,-7.82
-662339,664363.0,-8.42
-663125,665149.0,-8.94
-663937,665961.0,-9.05
-664772,666796.0,-9.03
-665596,667620.0,-8.95
-666398,668422.0,-8.89
-667179,669203.0,-8.31
-667902,669926.0,-7.24
-668559,670583.0,-7.28
-669152,671176.0,-7.62
-669756,671780.0,-8.16
-670340,672364.0,-8.25
-670958,672982.0,-7.99
-671570,673594.0,-7.68
-672182,674206.0,-7.51
-672772,674796.0,-7.05
-673343,675367.0,-6.54
-673899,675923.0,-5.94
-674414,676438.0,-5.89
-674921,676945.0,-6.71
-675380,677404.0,-7.34
-675838,677862.0,-6.9
-676317,678341.0,-5.65
-676830,678854.0,-4.67
-677319,679343.0,-5.15
-677771,679795.0,-5.95
-678172,680196.0,-6.46
-678592,680616.0,-7.02
-679037,681061.0,-7.34
-679499,681523.0,-6.95
-679985,682009.0,-6.02
-680483,682507.0,-5.58
-680962,682986.0,-5.2
-681421,683445.0,-5.34
-681842,683866.0,-5.46
-682248,684272.0,-5.23
-682660,684684.0,-4.83
-683075,685099.0,-4.68
-683481,685505.0,-4.62
-683873,685897.0,-4.61
-684261,686285.0,-4.41
-684639,686663.0,-4.07
-685015,687039.0,-3.97
-685392,687416.0,-3.73
-685758,687782.0,-3.5
-686120,688144.0,-3.44
-686485,688509.0,-3.36
-686836,688860.0,-3.5
-687186,689210.0,-3.7
-687536,689560.0,-3.35
-687886,689910.0,-3.14
-688243,690267.0,-3.05
-688590,690614.0,-3.05
-688930,690954.0,-2.59
-689269,691293.0,-2.51
-689612,691636.0,-2.75
-689938,691962.0,-2.7
-690260,692284.0,-2.5
-690589,692613.0,-2.39
-690921,692945.0,-2.04
-691238,693262.0,-1.6
-691564,693588.0,-1.55
-691880,693904.0,-1.86
-692179,694203.0,-1.82
-692489,694513.0,-2.08
-692811,694835.0,-2.0
-693122,695146.0,-1.94
-693442,695466.0,-1.83
-693763,695787.0,-1.92
-694080,696104.0,-1.77
-694401,696425.0,-1.85
-694723,696747.0,-2.07
-695042,697066.0,-1.86
-695360,697384.0,-1.69
-695687,697711.0,-1.94
-696020,698044.0,-1.88
-696349,698373.0,-1.84
-696684,698708.0,-1.92
-697024,699048.0,-2.26
-697367,699391.0,-2.55
-697715,699739.0,-2.49
-698077,700101.0,-2.75
-698454,700478.0,-2.45
-698834,700858.0,-2.31
-699227,701251.0,-2.16
-699614,701638.0,-1.77
-700002,702026.0,-2.02
-700389,702413.0,-2.4
-700769,702793.0,-2.49
-701164,703188.0,-2.36
-701579,703603.0,-2.45
-702006,704030.0,-2.78
-702434,704458.0,-3.05
-702875,704899.0,-3.21
-703337,705361.0,-3.21
-703820,705844.0,-3.46
-704320,706344.0,-3.75
-704830,706854.0,-3.7
-705362,707386.0,-3.67
-705920,707944.0,-3.56
-706486,708510.0,-3.5
-707061,709085.0,-4.02
-707641,709665.0,-3.88
-708228,710252.0,-4.06
-708856,710880.0,-4.0
-709486,711510.0,-4.05
-710137,712161.0,-4.19
-710793,712817.0,-4.29
-711460,713484.0,-3.9
-712142,714166.0,-4.02
-712858,714882.0,-4.23
-713529,715553.0,-5.2
-714212,716236.0,-5.26
-714910,716934.0,-5.59
-715675,717699.0,-6.23
-716428,718452.0,-6.47
-717197,719221.0,-6.92
-718051,720075.0,-7.13
-718814,720838.0,-7.9
-719693,721717.0,-8.77
-720584,722608.0,-8.32
-721528,723552.0,-7.14
-722283,724307.0,-5.75
-723032,725056.0,-5.18
-723852,725876.0,-5.07
-724585,726609.0,-6.1
-725263,727287.0,-5.96
-725998,728022.0,-6.05
-726712,728736.0,-5.83
-727419,729443.0,-5.69
-728100,730124.0,-5.31
-728759,730783.0,-5.23
-729381,731405.0,-5.28
-729996,732020.0,-4.85
-730652,732676.0,-4.2
-731291,733315.0,-3.79
-731853,733877.0,-3.93
-732377,734401.0,-3.95
-732893,734917.0,-4.15
-733386,735410.0,-3.99
-733905,735929.0,-3.72
-734405,736429.0,-4.03
-734887,736911.0,-4.47
-735404,737428.0,-4.52
-735859,737883.0,-4.76
-736344,738368.0,-5.38
-736849,738873.0,-5.62
-737327,739351.0,-6.27
-737828,739852.0,-7.16
-738344,740368.0,-8.08
-738917,740941.0,-8.24
-739515,741539.0,-8.25
-740136,742160.0,-8.47
-740757,742781.0,-8.6
-741375,743399.0,-8.95
-741984,744008.0,-8.84
-742595,744619.0,-8.67
-743221,745245.0,-8.41
-743832,745856.0,-8.56
-744425,746449.0,-8.56
-744997,747021.0,-8.62
-745570,747594.0,-8.63
-746141,748165.0,-8.69
-746692,748716.0,-8.6
-747253,749277.0,-8.44
-747816,749840.0,-8.32
-748372,750396.0,-8.5
-748928,750952.0,-8.58
-749478,751502.0,-8.59
-750040,752064.0,-8.42
-750611,752635.0,-8.37
-751189,753213.0,-8.24
-751766,753790.0,-7.97
-752350,754374.0,-7.79
-752936,754960.0,-7.54
-753525,755549.0,-7.22
-754110,756134.0,-6.25
-754693,756717.0,-5.5
-755270,757294.0,-5.09
-755808,757832.0,-5.3
-756315,758339.0,-5.77
-756807,758831.0,-6.07
-757332,759356.0,-6.43
-757888,759912.0,-7.12
-758467,760491.0,-7.27
-759072,761096.0,-7.33
-759742,761766.0,-6.72
-760437,762461.0,-5.78
-761133,763157.0,-5.16
-761811,763835.0,-4.72
-762449,764473.0,-4.76
-763066,765090.0,-5.1
-763678,765702.0,-5.56
-764288,766312.0,-6.22
-764930,766954.0,-6.4
-765608,767632.0,-6.0
-766349,768373.0,-5.33
-767122,769146.0,-4.54
-767881,769905.0,-3.84
-768609,770633.0,-3.8
-769299,771323.0,-3.93
-769957,771981.0,-4.32
-770603,772627.0,-4.52
-771289,773313.0,-4.13
-772007,774031.0,-3.82
-772753,774777.0,-3.47
-773492,775516.0,-2.96
-774209,776233.0,-2.69
-774911,776935.0,-2.7
-775586,777610.0,-2.67
-776251,778275.0,-2.34
-776923,778947.0,-2.17
-777599,779623.0,-2.13
-778259,780283.0,-2.17
-778913,780937.0,-2.37
-779569,781593.0,-2.28
-780230,782254.0,-1.84
-780906,782930.0,-2.04
-781578,783602.0,-1.7
-782223,784247.0,-1.71
-782880,784904.0,-1.15
-783520,785544.0,-1.05
-784155,786179.0,-1.04
-784756,786780.0,-0.63
-785348,787372.0,-0.54
-785935,787959.0,-1.75
-786492,788516.0,-2.37
-787069,789093.0,-2.59
-787685,789709.0,-3.09
-788332,790356.0,-3.7
-788987,791011.0,-4.27
-789668,791692.0,-5.05
-790381,792405.0,-5.61
-791129,793153.0,-5.91
-791926,793950.0,-6.51
-792758,794782.0,-7.33
-793606,795630.0,-8.23
-794499,796523.0,-8.53
-795458,797482.0,-8.73
-796493,798517.0,-8.54
-797551,799575.0,-8.88
-798639,800663.0,-8.92
-799712,801736.0,-8.82
